FileName_OrigBrightfield,PathName_OrigBrightfield,FileName_OrigER,PathName_OrigER,FileName_OrigAGP,PathName_OrigAGP,FileName_OrigMito,PathName_OrigMito,FileName_OrigDNA,PathName_OrigDNA,FileName_OrigRNA,PathName_OrigRNA,Metadata_Plate,Metadata_Well,Metadata_Site,Metadata_AbsPositionZ,Metadata_ChannelID,Metadata_Col,Metadata_FieldID,Metadata_PlaneID,Metadata_PositionX,Metadata_PositionY,Metadata_PositionZ,Metadata_Row,Metadata_Reimaged
r05c03f01p01-ch1sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240718_NB-1_Re-imaged/BR00143977__2024-07-18T18_32_52-Measurement 3/Images,r05c03f01p01-ch2sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240718_NB-1_Re-imaged/BR00143977__2024-07-18T18_32_52-Measurement 3/Images,r05c03f01p01-ch3sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240718_NB-1_Re-imaged/BR00143977__2024-07-18T18_32_52-Measurement 3/Images,r05c03f01p01-ch4sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240718_NB-1_Re-imaged/BR00143977__2024-07-18T18_32_52-Measurement 3/Images,r05c03f01p01-ch5sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240718_NB-1_Re-imaged/BR00143977__2024-07-18T18_32_52-Measurement 3/Images,r05c03f01p01-ch6sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240718_NB-1_Re-imaged/BR00143977__2024-07-18T18_32_52-Measurement 3/Images,BR00143977,E03,1,0.134567395,6,3,1,1,0.0,0.0,-4e-06,5,True
r14c05f07p01-ch1sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c05f07p01-ch2sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c05f07p01-ch3sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c05f07p01-ch4sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c05f07p01-ch5sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c05f07p01-ch6sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,BR00143977,N05,7,0.134503096,6,5,7,1,-0.000645814,-0.000645814,-2e-06,14,True
r14c06f01p01-ch1sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c06f01p01-ch2sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c06f01p01-ch3sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c06f01p01-ch4sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c06f01p01-ch5sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c06f01p01-ch6sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,BR00143977,N06,1,0.134477898,6,6,1,1,0.0,0.0,-2e-06,14,True
r14c07f01p01-ch1sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c07f01p01-ch2sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c07f01p01-ch3sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c07f01p01-ch4sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c07f01p01-ch5sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c07f01p01-ch6sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,BR00143977,N07,1,0.134459794,6,7,1,1,0.0,0.0,-2e-06,14,True
r13c03f02p01-ch1sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r13c03f02p01-ch2sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r13c03f02p01-ch3sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r13c03f02p01-ch4sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r13c03f02p01-ch5sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r13c03f02p01-ch6sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,BR00143977,M03,2,0.134547397,6,3,2,1,-0.000645814,0.000645814,-2e-06,13,True
r14c03f04p01-ch1sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c03f04p01-ch2sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c03f04p01-ch3sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c03f04p01-ch4sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c03f04p01-ch5sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c03f04p01-ch6sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,BR00143977,N03,4,0.134542197,6,3,4,1,0.000645814,0.000645814,-2e-06,14,True
r14c04f01p01-ch1sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c04f01p01-ch2sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c04f01p01-ch3sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c04f01p01-ch4sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c04f01p01-ch5sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c04f01p01-ch6sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,BR00143977,N04,1,0.134522095,6,4,1,1,0.0,0.0,-2e-06,14,True
r14c08f01p01-ch1sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c08f01p01-ch2sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c08f01p01-ch3sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c08f01p01-ch4sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c08f01p01-ch5sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c08f01p01-ch6sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,BR00143977,N08,1,0.134441599,6,8,1,1,0.0,0.0,-2e-06,14,True
r14c10f09p01-ch1sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c10f09p01-ch2sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c10f09p01-ch3sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c10f09p01-ch4sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c10f09p01-ch5sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c10f09p01-ch6sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,BR00143977,N10,9,0.134414703,6,10,9,1,0.000645814,-0.000645814,-2e-06,14,True
r14c11f01p01-ch1sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c11f01p01-ch2sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c11f01p01-ch3sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c11f01p01-ch4sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c11f01p01-ch5sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,r14c11f01p01-ch6sk1fk1fl1.tiff,/media/18tbdrive/ALSF_pilot_data/SN0313537/20240722_KNS-42_Re-imaged/BR00143977__2024-07-22T15_49_59-Measurement 4/Images,BR00143977,N11,1,0.134403303,6,11,1,1,0.0,0.0,-2e-06,14,True
